Series,ImageID,Filename,Repeat,HashMs,SignMs,EmbedMs,ExtractRecoverMs,VerifyMs,TotalMs,EmbeddingSuccess
CT-01,CT-01_image-00018,image-00018.tiff,2,1.2805,5.25970833333333,13.59225,3.857,1.96875,25.9786666666667,1
CT-01,CT-01_image-00018,image-00018.tiff,3,1.24433333333333,5.05966666666667,12.769875,3.35879166666667,1.60179166666667,24.0507083333333,1
CT-01,CT-01_image-00018,image-00018.tiff,4,1.252375,5.04341666666667,12.8270416666667,3.373375,1.58066666666667,24.0917916666667,1
CT-01,CT-01_image-00018,image-00018.tiff,5,1.24525,5.027375,12.6275,3.37095833333333,1.58975,23.8751666666667,1
CT-01,CT-01_image-00018,image-00018.tiff,6,1.24558333333333,5.09220833333333,12.7118333333333,3.28991666666667,1.6085,23.9621666666667,1
CT-01,CT-01_image-00018,image-00018.tiff,7,1.260625,5.09666666666667,12.603,3.27241666666667,1.56970833333333,23.816375,1
CT-01,CT-01_image-00018,image-00018.tiff,8,1.24045833333333,5.0035,12.5234166666667,3.25241666666667,1.56341666666667,23.597,1
CT-01,CT-01_image-00018,image-00018.tiff,9,1.25479166666667,5.01279166666667,12.5679583333333,3.30304166666667,1.57133333333333,23.7235833333333,1
CT-01,CT-01_image-00018,image-00018.tiff,10,1.256,5.07870833333333,12.720125,3.31458333333333,1.6695,24.0532916666667,1
CT-01,CT-01_image-00024,image-00024.tiff,1,1.56445833333333,5.12720833333333,12.54175,3.3365,1.66733333333333,24.25575,1
CT-01,CT-01_image-00024,image-00024.tiff,2,1.25441666666667,5.10758333333333,12.975625,3.36583333333333,1.82216666666667,24.5431666666667,1
CT-01,CT-01_image-00024,image-00024.tiff,3,1.255375,5.12433333333333,12.8484166666667,3.35141666666667,1.75708333333333,24.3542916666667,1
CT-01,CT-01_image-00024,image-00024.tiff,4,1.25683333333333,5.04533333333333,12.7425,3.409875,1.6145,24.0855,1
CT-01,CT-01_image-00024,image-00024.tiff,5,1.24729166666667,5.11691666666667,12.77525,3.3905,1.595375,24.1408333333333,1
CT-01,CT-01_image-00024,image-00024.tiff,6,1.25125,5.07,12.7513333333333,3.361375,1.647,24.0980833333333,1
CT-01,CT-01_image-00024,image-00024.tiff,7,1.23929166666667,5.03008333333333,13.0542083333333,3.43841666666667,1.59983333333333,24.3774166666667,1
CT-01,CT-01_image-00024,image-00024.tiff,8,1.24820833333333,5.02720833333333,12.9978333333333,3.46304166666667,1.57233333333333,24.323125,1
CT-01,CT-01_image-00024,image-00024.tiff,9,1.243375,5.03454166666667,13.000125,3.46916666666667,1.56516666666667,24.3266666666667,1
CT-01,CT-01_image-00024,image-00024.tiff,10,1.24595833333333,4.99158333333333,12.8831666666667,3.43779166666667,1.55283333333333,24.1252083333333,1
CT-01,CT-01_image-00036,image-00036.tiff,1,1.36875,5.27441666666667,14.31225,3.82245833333333,2.22970833333333,27.249125,1
CT-01,CT-01_image-00036,image-00036.tiff,2,1.32825,5.23304166666667,13.773625,3.71595833333333,2.01104166666667,26.212875,1
CT-01,CT-01_image-00036,image-00036.tiff,3,1.28141666666667,5.13141666666667,13.3520416666667,3.60641666666667,1.84929166666667,25.3352083333333,1
CT-01,CT-01_image-00036,image-00036.tiff,4,1.26879166666667,5.15508333333333,12.5507916666667,3.37833333333333,1.67683333333333,24.0885833333333,1
CT-01,CT-01_image-00036,image-00036.tiff,5,1.25279166666667,5.11529166666667,12.6864583333333,3.39183333333333,1.59658333333333,24.0934583333333,1
CT-01,CT-01_image-00036,image-00036.tiff,6,1.23304166666667,5.10275,12.65075,3.27420833333333,1.71716666666667,24.0082916666667,1
CT-01,CT-01_image-00036,image-00036.tiff,7,1.25570833333333,5.15575,12.74825,3.26,1.554625,24.05225,1
CT-01,CT-01_image-00036,image-00036.tiff,8,1.24354166666667,5.03741666666667,12.438375,3.25429166666667,1.50929166666667,23.5345833333333,1
CT-01,CT-01_image-00036,image-00036.tiff,9,1.222875,4.974875,12.5689583333333,3.242875,1.51958333333333,23.5577916666667,1
CT-01,CT-01_image-00036,image-00036.tiff,10,1.25083333333333,4.97841666666667,12.4730833333333,3.22541666666667,1.48916666666667,23.4325,1
CT-01,CT-01_image-00042,image-00042.tiff,1,1.19279166666667,4.97641666666667,13.0797083333333,3.32441666666667,1.5865,24.163875,1
CT-01,CT-01_image-00042,image-00042.tiff,2,1.24658333333333,5.09783333333333,12.8854166666667,3.19120833333333,1.80520833333333,24.2353333333333,1
CT-01,CT-01_image-00042,image-00042.tiff,3,1.252125,5.04016666666667,12.3532083333333,3.2995,1.523625,23.4747083333333,1
CT-01,CT-01_image-00042,image-00042.tiff,4,1.266125,4.96858333333333,12.5555416666667,3.25933333333333,1.47583333333333,23.5294166666667,1
CT-01,CT-01_image-00042,image-00042.tiff,5,1.241375,5.01283333333333,12.5846666666667,3.28854166666667,1.44670833333333,23.577875,1
CT-01,CT-01_image-00042,image-00042.tiff,6,1.21095833333333,4.97825,12.535125,3.332625,1.44145833333333,23.5010833333333,1
