Series,ImageID,Filename,InputPath,ImageHeight,ImageWidth,SourceClass,ConversionNote,TotalBlocks,ExpandableBlocks,NonExpandableBlocks,ExpandableBlocksPercent,EmbeddingCapacityBits,MaximumCapacityBpp,PayloadBits,PaddedPayloadBits,EmbeddedBits,EmbeddingRateBpp,EmbeddingSuccess,PSNRdB,SSIM,BitErrors,WatermarkBER,RecoveryExact,ParseSuccess,VerificationStatus,ChangedPixels,ChangedPixelsPercent,MaxPixelDifference,HashMedianMs,HashQ1Ms,HashQ3Ms,SignMedianMs,SignQ1Ms,SignQ3Ms,EmbedMedianMs,EmbedQ1Ms,EmbedQ3Ms,ExtractRecoverMedianMs,ExtractRecoverQ1Ms,ExtractRecoverQ3Ms,VerifyMedianMs,VerifyQ1Ms,VerifyQ3Ms,TotalMedianMs,TotalQ1Ms,TotalQ3Ms
CT-02,CT-02_image-00013,image-00013.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00013.tiff,512,512,uint8,none,16384,3329,13055,20.318603515625,53264,0.20318603515625,5792,5792,5792,0.0220947265625,1,68.3229275066089,0.999323097853348,0,0,1,1,AUTHENTIC_ORIGINAL,2508,0.95672607421875,1,1.218125,1.21492708333333,1.22477083333333,4.92929166666667,4.92596875,4.93210416666667,13.1555208333333,13.0538645833333,13.2547916666667,3.33425,3.32982291666667,3.34446875,1.41395833333333,1.40727083333333,1.41970833333333,24.0505,23.99234375,24.13253125
CT-02,CT-02_image-00018,image-00018.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00018.tiff,512,512,uint8,none,16384,3330,13054,20.32470703125,53280,0.2032470703125,5792,5792,5792,0.0220947265625,1,68.2559133785596,0.999312830388803,0,0,1,1,AUTHENTIC_ORIGINAL,2541,0.969314575195312,2,1.2209375,1.21608333333333,1.22327083333333,4.94485416666667,4.93014583333333,4.95930208333333,12.9363541666667,12.90159375,13.0190104166667,3.31727083333333,3.29077083333333,3.33504166666667,1.42308333333333,1.41539583333333,1.43305208333333,23.84075,23.8098958333333,23.9488854166667
CT-02,CT-02_image-00026,image-00026.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00026.tiff,512,512,uint8,none,16384,3332,13052,20.3369140625,53312,0.203369140625,5792,5792,5792,0.0220947265625,1,68.3039211532146,0.999315820536392,0,0,1,1,AUTHENTIC_ORIGINAL,2519,0.960922241210938,1,1.219625,1.21611458333333,1.22194791666667,4.92029166666667,4.91469791666667,4.93163541666667,12.6190625,12.5830625,12.6767708333333,3.2063125,3.19982291666667,3.21488541666667,1.413375,1.40242708333333,1.44428125,23.3827083333333,23.348875,23.4674166666667
CT-02,CT-02_image-00031,image-00031.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00031.tiff,512,512,uint8,none,16384,3337,13047,20.367431640625,53392,0.20367431640625,5792,5792,5792,0.0220947265625,1,68.2422937834884,0.9993084921092,0,0,1,1,AUTHENTIC_ORIGINAL,2546,0.971221923828125,2,1.22320833333333,1.21838541666667,1.22753125,4.9539375,4.93225,4.97478125,12.6768125,12.5656354166667,12.8173020833333,3.316375,3.19015625,3.35365625,1.410375,1.40439583333333,1.4415,23.5895,23.5226979166667,23.6355416666667
CT-02,CT-02_image-00040,image-00040.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00040.tiff,512,512,uint8,none,16384,3330,13054,20.32470703125,53280,0.2032470703125,5792,5792,5792,0.0220947265625,1,68.2832813766132,0.999314691389466,0,0,1,1,AUTHENTIC_ORIGINAL,2531,0.965499877929688,1,1.22383333333333,1.21473958333333,1.2391875,4.958125,4.93869791666667,4.97476041666667,12.9623125,12.8713958333333,13.0038541666667,3.36460416666667,3.30920833333333,3.38186458333333,1.42585416666667,1.41998958333333,1.43004166666667,23.9469166666667,23.90046875,24.0036145833333
CT-02,CT-02_image-00044,image-00044.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00044.tiff,512,512,uint8,none,16384,3337,13047,20.367431640625,53392,0.20367431640625,5792,5792,5792,0.0220947265625,1,68.252504473503,0.999311076952395,0,0,1,1,AUTHENTIC_ORIGINAL,2543,0.970077514648438,2,1.22314583333333,1.21628125,1.22777083333333,4.945625,4.93673958333333,4.95130208333333,12.412875,12.3945729166667,12.9569166666667,3.18310416666667,3.16058333333333,3.2236875,1.41770833333333,1.41189583333333,1.47347916666667,23.1795,23.1413854166667,23.8723125
CT-02,CT-02_image-00053,image-00053.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00053.tiff,512,512,uint8,none,16384,3324,13060,20.2880859375,53184,0.202880859375,5792,5792,5792,0.0220947265625,1,68.3039211532146,0.999323635351797,0,0,1,1,AUTHENTIC_ORIGINAL,2513,0.958633422851562,2,1.22372916666667,1.21691666666667,1.22788541666667,4.94320833333333,4.9335,4.95314583333333,12.7548958333333,12.6529479166667,12.8513229166667,3.28572916666667,3.22696875,3.31978125,1.4238125,1.415375,1.44345833333333,23.6758958333333,23.6125208333333,23.7418541666667
CT-02,CT-02_image-00057,image-00057.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00057.tiff,512,512,uint8,none,16384,3329,13055,20.318603515625,53264,0.20318603515625,5792,5792,5792,0.0220947265625,1,68.31427794227,0.999324153533053,0,0,1,1,AUTHENTIC_ORIGINAL,2513,0.958633422851562,1,1.22129166666667,1.21641666666667,1.22357291666667,4.944,4.93072916666667,4.99334375,12.7852291666667,12.6751875,12.8377395833333,3.26804166666667,3.21334375,3.34241666666667,1.42085416666667,1.4161875,1.45771875,23.6783333333333,23.5785208333333,23.8327395833333
CT-02,CT-02_image-00066,image-00066.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00066.tiff,512,512,uint8,none,16384,3333,13051,20.343017578125,53328,0.20343017578125,5792,5792,5792,0.0220947265625,1,68.2867145347517,0.99931899664639,0,0,1,1,AUTHENTIC_ORIGINAL,2526,0.963592529296875,2,1.22308333333333,1.21947916666667,1.25901041666667,4.95916666666667,4.92010416666667,5.0243125,13.1080625,12.9829166666667,13.1633229166667,3.40814583333333,3.33617708333333,3.44460416666667,1.47316666666667,1.45928125,1.51526041666667,24.2094375,24.1144583333333,24.360125
CT-02,CT-02_image-00071,image-00071.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00071.tiff,512,512,uint8,none,16384,3334,13050,20.34912109375,53344,0.2034912109375,5792,5792,5792,0.0220947265625,1,68.3402784878145,0.999328895216747,0,0,1,1,AUTHENTIC_ORIGINAL,2498,0.952911376953125,1,1.22504166666667,1.21475,1.23263541666667,4.93364583333333,4.9280625,4.9429375,12.8925625,12.8098541666667,13.0080729166667,3.38554166666667,3.37971875,3.40365625,1.4110625,1.40571875,1.44011458333333,23.8619583333333,23.7288958333333,23.9663229166667
CT-02,CT-02_image-00079,image-00079.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00079.tiff,512,512,uint8,none,16384,3329,13055,20.318603515625,53264,0.20318603515625,5792,5792,5792,0.0220947265625,1,68.2473961277045,0.999302156113727,0,0,1,1,AUTHENTIC_ORIGINAL,2552,0.9735107421875,1,1.21966666666667,1.21448958333333,1.23430208333333,4.924375,4.92038541666667,4.96357291666667,12.74125,12.6798125,12.911125,3.34147916666667,3.3005625,3.36267708333333,1.41985416666667,1.41767708333333,1.45845833333333,23.675875,23.54715625,23.8878125
CT-02,CT-02_image-00084,image-00084.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00084.tiff,512,512,uint8,none,16384,3331,13053,20.330810546875,53296,0.20330810546875,5792,5792,5792,0.0220947265625,1,68.2901504089966,0.999318348394409,0,0,1,1,AUTHENTIC_ORIGINAL,2524,0.96282958984375,2,1.22589583333333,1.21803125,1.23409375,4.92495833333333,4.91585416666667,4.95753125,12.8283125,12.789625,12.9696458333333,3.37902083333333,3.36691666666667,3.39498958333333,1.4150625,1.41425,1.42265625,23.8338541666667,23.7528645833333,23.9940520833333
CT-02,CT-02_image-00093,image-00093.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00093.tiff,512,512,uint8,none,16384,3328,13056,20.3125,53248,0.203125,5792,5792,5792,0.0220947265625,1,68.3108229342763,0.99931610561303,0,0,1,1,AUTHENTIC_ORIGINAL,2515,0.959396362304688,1,1.22022916666667,1.21253125,1.2274375,4.94033333333333,4.92621875,4.95259375,12.7253333333333,12.6622395833333,12.7837916666667,3.293625,3.27455208333333,3.32664583333333,1.4126875,1.41014583333333,1.44819791666667,23.6330416666667,23.6106041666667,23.6962604166667
CT-02,CT-02_image-00097,image-00097.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00097.tiff,512,512,uint8,none,16384,3336,13048,20.361328125,53376,0.20361328125,5792,5792,5792,0.0220947265625,1,68.2747103360988,0.999314984862061,0,0,1,1,AUTHENTIC_ORIGINAL,2530,0.965118408203125,2,1.221625,1.219375,1.22253125,4.93439583333333,4.92797916666667,4.96257291666667,12.4535833333333,12.3156041666667,12.5721145833333,3.2031875,3.19566666666667,3.22895833333333,1.41885416666667,1.40914583333333,1.4271875,23.2550416666667,23.1362708333333,23.3849791666667
CT-02,CT-02_image-00106,image-00106.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00106.tiff,512,512,uint8,none,16384,3331,13053,20.330810546875,53296,0.20330810546875,5792,5792,5792,0.0220947265625,1,68.3021974203803,0.999319528473549,0,0,1,1,AUTHENTIC_ORIGINAL,2520,0.9613037109375,1,1.22777083333333,1.22223958333333,1.238875,4.95052083333333,4.94444791666667,4.98139583333333,13.0386458333333,12.6496145833333,13.2287708333333,3.36533333333333,3.34120833333333,3.37367708333333,1.43110416666667,1.424625,1.46748958333333,24.0767708333333,23.6397395833333,24.3534583333333
CT-02,CT-02_image-00110,image-00110.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00110.tiff,512,512,uint8,none,16384,3330,13054,20.32470703125,53280,0.2032470703125,5792,5792,5792,0.0220947265625,1,68.3056455704773,0.999319256684269,0,0,1,1,AUTHENTIC_ORIGINAL,2518,0.960540771484375,1,1.22075,1.21733333333333,1.25090625,4.950125,4.94016666666667,4.9765,12.5600416666667,12.53875,12.7320729166667,3.2670625,3.23433333333333,3.30923958333333,1.44464583333333,1.43095833333333,1.45630208333333,23.5311875,23.407875,23.65628125
CT-02,CT-02_image-00119,image-00119.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00119.tiff,512,512,uint8,none,16384,3342,13042,20.39794921875,53472,0.2039794921875,5792,5792,5792,0.0220947265625,1,68.2764231915022,0.999314970731773,0,0,1,1,AUTHENTIC_ORIGINAL,2535,0.967025756835938,1,1.22352083333333,1.22003125,1.22740625,4.9551875,4.9454375,4.96039583333333,12.8323333333333,12.7681979166667,12.97265625,3.40785416666667,3.33627083333333,3.4588125,1.42635416666667,1.42259375,1.46764583333333,23.910625,23.7694166666667,24.1074791666667
CT-02,CT-02_image-00123,image-00123.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00123.tiff,512,512,uint8,none,16384,3330,13054,20.32470703125,53280,0.2032470703125,5792,5792,5792,0.0220947265625,1,68.2729981559784,0.999310396786031,0,0,1,1,AUTHENTIC_ORIGINAL,2537,0.967788696289062,1,1.22558333333333,1.21857291666667,1.22941666666667,4.94504166666667,4.93136458333333,4.97447916666667,12.47525,12.4483645833333,12.7703020833333,3.28654166666667,3.23353125,3.32877083333333,1.42604166666667,1.42020833333333,1.45242708333333,23.3715833333333,23.2941875,23.80559375
CT-02,CT-02_image-00132,image-00132.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00132.tiff,512,512,uint8,none,16384,3337,13047,20.367431640625,53392,0.20367431640625,5792,5792,5792,0.0220947265625,1,68.2918693660026,0.999318699038575,0,0,1,1,AUTHENTIC_ORIGINAL,2526,0.963592529296875,1,1.2183125,1.21223958333333,1.22285416666667,4.92497916666667,4.91932291666667,4.92883333333333,12.6674375,12.5479479166667,12.7501666666667,3.24410416666667,3.23529166666667,3.25419791666667,1.4045,1.40263541666667,1.40735416666667,23.4498125,23.3259375,23.5305416666667
CT-02,CT-02_image-00137,image-00137.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00137.tiff,512,512,uint8,none,16384,3337,13047,20.367431640625,53392,0.20367431640625,5792,5792,5792,0.0220947265625,1,68.2695758194585,0.999314107155127,0,0,1,1,AUTHENTIC_ORIGINAL,2536,0.9674072265625,2,1.22325,1.21669791666667,1.25113541666667,4.9289375,4.92152083333333,4.98803125,12.2288958333333,12.1485625,12.3714270833333,3.12747916666667,3.11346875,3.13569791666667,1.42372916666667,1.41311458333333,1.45969791666667,23.00825,22.8158020833333,23.1978229166667
CT-02,CT-02_image-00146,image-00146.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00146.tiff,512,512,uint8,none,16384,3329,13055,20.318603515625,53264,0.20318603515625,5792,5792,5792,0.0220947265625,1,68.3437570180918,0.999327874805045,0,0,1,1,AUTHENTIC_ORIGINAL,2493,0.951004028320312,2,1.21741666666667,1.21508333333333,1.22367708333333,4.95264583333333,4.94745833333333,4.96121875,12.4816041666667,12.4239583333333,12.5113854166667,3.21604166666667,3.20719791666667,3.2405625,1.43808333333333,1.41860416666667,1.45911458333333,23.30275,23.2628541666667,23.3400625
CT-02,CT-02_image-00150,image-00150.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00150.tiff,512,512,uint8,none,16384,3332,13052,20.3369140625,53312,0.203369140625,5792,5792,5792,0.0220947265625,1,68.3108229342763,0.999319909925127,0,0,1,1,AUTHENTIC_ORIGINAL,2515,0.959396362304688,1,1.22133333333333,1.21401041666667,1.23172916666667,4.9285625,4.91870833333333,4.95529166666667,12.6389583333333,12.5780520833333,12.6785520833333,3.19627083333333,3.18067708333333,3.23072916666667,1.40908333333333,1.40379166666667,1.41852083333333,23.4415208333333,23.3215416666667,23.55296875
CT-02,CT-02_image-00159,image-00159.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00159.tiff,512,512,uint8,none,16384,3332,13052,20.3369140625,53312,0.203369140625,5792,5792,5792,0.0220947265625,1,68.2287167663533,0.999303654692891,0,0,1,1,AUTHENTIC_ORIGINAL,2557,0.975418090820312,2,1.21872916666667,1.21375,1.24223958333333,4.94310416666667,4.93297916666667,4.96190625,12.4074583333333,12.2568333333333,12.59996875,3.2043125,3.10989583333333,3.29280208333333,1.4279375,1.41116666666667,1.49765625,23.3280833333333,22.9298333333333,23.4661354166667
CT-02,CT-02_image-00163,image-00163.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00163.tiff,512,512,uint8,none,16384,3326,13058,20.30029296875,53216,0.2030029296875,5792,5792,5792,0.0220947265625,1,68.3315943321135,0.999327911832969,0,0,1,1,AUTHENTIC_ORIGINAL,2503,0.954818725585938,1,1.2179375,1.21704166666667,1.22123958333333,4.92677083333333,4.92402083333333,4.963375,12.6436875,12.59396875,12.863875,3.30245833333333,3.27128125,3.31884375,1.42777083333333,1.42191666666667,1.43298958333333,23.5196458333333,23.4706354166667,23.8118541666667
CT-02,CT-02_image-00168,image-00168.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00168.tiff,512,512,uint8,none,16384,3327,13057,20.306396484375,53232,0.20306396484375,5792,5792,5792,0.0220947265625,1,68.3385402669312,0.999329021219786,0,0,1,1,AUTHENTIC_ORIGINAL,2496,0.9521484375,2,1.23197916666667,1.21519791666667,1.24684375,4.94822916666667,4.93866666666667,4.96446875,12.6191458333333,12.5800625,12.837875,3.27720833333333,3.27479166666667,3.29538541666667,1.45258333333333,1.43302083333333,1.52003125,23.6169791666667,23.49496875,23.7326666666667
CT-02,CT-02_image-00172,image-00172.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00172.tiff,512,512,uint8,none,16384,3331,13053,20.330810546875,53296,0.20330810546875,5792,5792,5792,0.0220947265625,1,68.3021974203803,0.999321667835957,0,0,1,1,AUTHENTIC_ORIGINAL,2520,0.9613037109375,1,1.2235625,1.217875,1.23271875,4.9445625,4.93208333333333,4.96060416666667,12.5716666666667,12.4949270833333,12.6360416666667,3.26129166666667,3.23932291666667,3.26489583333333,1.422125,1.41280208333333,1.43442708333333,23.4125,23.33409375,23.5254166666667
CT-02,CT-02_image-00176,image-00176.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00176.tiff,512,512,uint8,none,16384,3336,13048,20.361328125,53376,0.20361328125,5792,5792,5792,0.0220947265625,1,68.3039211532146,0.999328866241246,0,0,1,1,AUTHENTIC_ORIGINAL,2519,0.960922241210938,1,1.22266666666667,1.215375,1.23944791666667,4.92570833333333,4.9195625,4.99309375,12.9202291666667,12.8720416666667,13.016875,3.30470833333333,3.27211458333333,3.32644791666667,1.462,1.42009375,1.49914583333333,23.8729583333333,23.7753645833333,24.0989895833333
CT-02,CT-02_image-00181,image-00181.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00181.tiff,512,512,uint8,none,16384,3336,13048,20.361328125,53376,0.20361328125,5792,5792,5792,0.0220947265625,1,68.3160064775441,0.999335990007145,0,0,1,1,AUTHENTIC_ORIGINAL,2512,0.958251953125,1,1.22222916666667,1.21235416666667,1.23471875,4.92564583333333,4.92057291666667,4.932375,12.6065208333333,12.5579166666667,12.8275104166667,3.24189583333333,3.23382291666667,3.286,1.4104375,1.40755208333333,1.43740625,23.3839791666667,23.3217395833333,23.704375
CT-02,CT-02_image-00185,image-00185.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00185.tiff,512,512,uint8,none,16384,3334,13050,20.34912109375,53344,0.2034912109375,5792,5792,5792,0.0220947265625,1,68.3177357010665,0.999330697300244,0,0,1,1,AUTHENTIC_ORIGINAL,2511,0.957870483398438,1,1.22741666666667,1.22086458333333,1.23917708333333,4.965125,4.92447916666667,4.9925,12.5841458333333,12.4896666666667,12.6763854166667,3.2535625,3.24519791666667,3.2588125,1.4211875,1.411875,1.439,23.470125,23.3728645833333,23.5829895833333
CT-02,CT-02_image-00190,image-00190.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00190.tiff,512,512,uint8,none,16384,3330,13054,20.32470703125,53280,0.2032470703125,5792,5792,5792,0.0220947265625,1,68.2935890036489,0.999322898879472,0,0,1,1,AUTHENTIC_ORIGINAL,2525,0.963211059570312,1,1.23004166666667,1.22163541666667,1.23902083333333,4.96091666666667,4.94554166666667,5.05021875,12.6841875,12.4044895833333,12.82415625,3.223875,3.16202083333333,3.33566666666667,1.44222916666667,1.42041666666667,1.48035416666667,23.6099166666667,23.1510104166667,23.9242916666667
CT-02,CT-02_image-00194,image-00194.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00002/image-00194.tiff,512,512,uint8,none,16384,3332,13052,20.3369140625,53312,0.203369140625,5792,5792,5792,0.0220947265625,1,68.2867145347517,0.999325640518914,0,0,1,1,AUTHENTIC_ORIGINAL,2529,0.964736938476562,1,1.22270833333333,1.21946875,1.231375,4.94925,4.93044791666667,4.98042708333333,12.6607708333333,12.47521875,12.69684375,3.25383333333333,3.13617708333333,3.26925,1.42320833333333,1.415625,1.44313541666667,23.5088333333333,23.25309375,23.5550416666667
CT-03,CT-03_image-00000,image-00000.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00003/image-00000.tiff,512,512,uint8,none,16384,11337,5047,69.195556640625,181392,0.69195556640625,5792,5792,5792,0.0220947265625,1,68.3229275066089,0.999316028285524,0,0,1,1,AUTHENTIC_ORIGINAL,2508,0.95672607421875,1,1.2178125,1.2154375,1.21957291666667,4.9221875,4.91902083333333,4.94158333333333,12.3537708333333,12.27859375,12.4624270833333,3.0796875,3.07283333333333,3.08480208333333,1.40545833333333,1.40283333333333,1.41808333333333,23.0444791666667,22.9086041666667,23.1031666666667
CT-03,CT-03_image-00011,image-00011.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00003/image-00011.tiff,512,512,uint8,none,16384,11188,5196,68.2861328125,179008,0.682861328125,5792,5792,5792,0.0220947265625,1,68.3021974203803,0.99931001768363,0,0,1,1,AUTHENTIC_ORIGINAL,2520,0.9613037109375,1,1.21764583333333,1.21278125,1.22540625,4.9324375,4.92575,4.94539583333333,12.6510625,12.56871875,12.6899479166667,3.20941666666667,3.20247916666667,3.2280625,1.41666666666667,1.407625,1.42284375,23.444625,23.3505208333333,23.5637395833333
CT-03,CT-03_image-00034,image-00034.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00003/image-00034.tiff,512,512,uint8,none,16384,10598,5786,64.68505859375,169568,0.6468505859375,5792,5792,5792,0.0220947265625,1,68.31427794227,0.999313151792575,0,0,1,1,AUTHENTIC_ORIGINAL,2513,0.958633422851562,1,1.21597916666667,1.2135,1.22265625,4.95741666666667,4.94735416666667,4.9698125,12.67725,12.6080833333333,12.74490625,3.261,3.2574375,3.273625,1.4139375,1.40817708333333,1.4366875,23.5102708333333,23.46759375,23.6336041666667
CT-03,CT-03_image-00045,image-00045.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00003/image-00045.tiff,512,512,uint8,none,16384,9387,6997,57.293701171875,150192,0.57293701171875,5792,5792,5792,0.0220947265625,1,68.2953093224748,0.999304964914693,0,0,1,1,AUTHENTIC_ORIGINAL,2524,0.96282958984375,1,1.21654166666667,1.21128125,1.22322916666667,4.94908333333333,4.9204375,4.95446875,12.8316458333333,12.7866354166667,13.0637291666667,3.36220833333333,3.34026041666667,3.38295833333333,1.41425,1.40582291666667,1.43264583333333,23.734125,23.7215625,23.9960520833333
CT-03,CT-03_image-00068,image-00068.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00003/image-00068.tiff,512,512,uint8,none,16384,9196,7188,56.1279296875,147136,0.561279296875,5792,5792,5792,0.0220947265625,1,68.2678656619963,0.999299236328667,0,0,1,1,AUTHENTIC_ORIGINAL,2540,0.96893310546875,1,1.21397916666667,1.20877083333333,1.22703125,4.93260416666667,4.92866666666667,4.940375,12.9090416666667,12.8315625,13.00046875,3.38814583333333,3.35726041666667,3.40711458333333,1.41125,1.40320833333333,1.41391666666667,23.835,23.7319375,23.9989583333333
CT-03,CT-03_image-00080,image-00080.tiff,/Users/wijaya/Library/Mobile Documents/com~apple~CloudDocs/Data Study/Data S3/Publikasi/Jurnal/New Idea/Detection AIGC/DataSet/Image/Computed Tomography/series-00003/image-00080.tiff,512,512,uint8,none,16384,9332,7052,56.9580078125,149312,0.569580078125,5792,5792,5792,0.0220947265625,1,68.3056455704773,0.999309864298282,0,0,1,1,AUTHENTIC_ORIGINAL,2518,0.960540771484375,1,1.22120833333333,1.20986458333333,1.24122916666667,4.96572916666667,4.94620833333333,5.02421875,12.5721041666667,12.56053125,12.5929791666667,3.19608333333333,3.1746875,3.23154166666667,1.4401875,1.42170833333333,1.48148958333333,23.511625,23.3435208333333,23.5705416666667
